HotelID,AccommodationName,LocationID,Type,LocationName,BrandList
DIST0000060778,California,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000060787,California Saint Germain,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000060846,Campanile Maine Montparnasse,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000060853,Campanile Paris Est - Porte De Bagnolet,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000061298,Castiglione,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000061388,Caumartin Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000061513,Central La Defense,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000061840,Chambiges Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000061845,Champs Elysees Friedland,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EJH</Brand>
DIST0000061866,Charing Cross,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000061886,Chat Noir Design Hotel,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000061894,Chateau Frontenac,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062040,Citadines Bastille Marais,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000062051,Citadines La Defense,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000062054,Citadines Montmartre,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000062059,Citadines Opera Grands Blvds,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062061,Citadines Place D&#39;italie,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000062064,Citadines Porte De Versailles,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000062073,Citadines St Germain Des Pres Prestige,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062077,Citadines Tour Eiffel,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062079,Citadines Trocadero,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062198,Claret,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062205,Clarion Collec Opera Pavillon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062206,Clarion Collection Etoile Sain,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000062617,Cluny Square,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000062871,Comfort Inn Saint Pierre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062879,Comfort La Fayette,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000062880,Comfort Lamarck Caulaincourt,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062882,Comfort Opera Drouot,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062883,Comfort Place Du Tertre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000062983,Concorde Hotel Du Louvre,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000062986,Concorde La Fayette Hotel,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000062988,Concorde Montparnasse,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000062990,Concorde Opera Paris,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000063247,Corona Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000063342,Cosy Cadet,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000063704,Crowne Plaza Republique,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000063811,D Espagne,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000063944,Daunou Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064046,De Banville,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064047,De Cabourg,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064051,De Dieppe,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064055,De L Europe,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064076,De Sers,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064243,Derby Alma,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000064244,Derby Eiffel,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000064253,Des Deux Avenues,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064256,Des Nations St Germain,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064258,Des Trois Poussins,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064950,Du Theatre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000064979,Duminy Vendome,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000065184,Eiffel Capitol,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000065467,Elysees Bassano,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000065468,Elysees Ceramic,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000065470,Elysees Union,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000065779,Etoile Park,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000065780,Etoile Saint Ferdinand,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000065781,Etoile Trocadero,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000065809,Eurohotel Sovereign St Denis,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000065921,Evergreen,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066216,Faubourg 216-224,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000066504,Floride Etoile,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066654,Four Seasons George V,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066714,France Eiffel,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066722,Franklin D Roosevelt,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066736,Fraser Suites Claridge Champs,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000066740,Fraser Suites Harmonie,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066802,G T Washington Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066809,Gabriel,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000066930,Garden Elysee,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000067047,George Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000067049,George Sand Hotel,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000067119,Glasgow,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000067335,Golden Tulip Opera Noailles,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000067600,Grand Du Havre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000067685,Grand Hotel Du Havre,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000067686,Grand Hotel Du Palais Royal,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000067914,Grand Turin Hotel,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000069099,Hipotel Hippodrome,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000069100,Hipotel Nation,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000069329,Holiday Inn Express Paris - Ca,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000069979,Hotel Antin Trinite,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000070699,Hotel Concorde La Fayette Pari,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000070700,Hotel Concorde Montparnasse,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000070830,Hotel De Crillon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000070989,Hotel Du Collectionneur,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000071003,Hotel Du Louvre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000071695,Hotel Joyce,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000072058,Hotel Lutetia,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000072364,Hotel Monterosa,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000072653,Hotel Paris Eiffel Cambronne,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000072966,Hotel Residence Europe,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000074377,Ibis Styles Gare De L' Est,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000074380,Ibis Styles Paris Bercy,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000074381,Ibis Styles Paris Roissy Cdg (Ex All Seasons),1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000075107,Joyce,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000075120,Jules,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000075206,K+K Cayre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000075777,Kyriad - Paris Clichy Centre,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000075780,Kyriad Bercy Village,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000075832,L&#39;orchidee,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000075928,La Manufacture,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076209,Lancaster,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076349,Lautrec Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076369,Le 123 Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076373,Le 55 Montparnasse,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000076378,Le Belmont,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076406,Le General,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076411,Le Grand Hotel De Normandie,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000076447,Le Meridien Etoile,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000076478,Le Meurice,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076484,Le Moulin Plaza,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076505,Le Patio Brancion,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076508,Le Pera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000076518,Le Quartier Bercy Square,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076540,Le Senat,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076541,Le Six,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000076568,Lecourbe,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076859,Littre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076908,Lodge Du Centre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000076959,Londres Et New York,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000076971,Longchamp,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000077000,Lorette Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000077052,Losserand Montparnasse,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077054,Lotti,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000077087,Louvre Montana,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077306,Madeleine Haussmann,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077307,Madeleine Plaza,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077319,Madrid Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000077350,Magellan,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077499,Malte Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000077666,Marceau Champs Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000077718,Marena,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000078238,Median Porte De Versailles,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000078587,Mercure Paris La Villette,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000078592,Mercure Paris Opera Garnier,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000078635,Mericourt,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000078666,Meslay Republique,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000078699,Metropol,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000078797,Migny Opera Montmartre,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000078948,Miramar Hotel Paris,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000078966,Mirific,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000078981,Mister Bed City Bagnolet,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079119,Monceau Etoile,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000079149,Mont Dore,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079155,Montalembert,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079218,Monterosa,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079390,Murat,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079418,My Hotel In France Levallois,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079603,Nemours,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079641,Neva,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079654,New Candide,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079671,New Lafayette,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000079674,New Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000079681,New Roblin,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000079682,New Saint Lazare,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000080047,Nord Et Champagne,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000080058,Normandy,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000080375,Ocean,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000080696,Opera Cadet,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000080703,Opera Lafayette,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000080943,Paix Republique,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081088,Palm Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081417,Paris Est Lafayette,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000081425,Paris Marriott Rive Gauche Hot,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000081438,Park &amp; Suites Elegance,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081568,Park Lane,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000081713,Pavillon Bercy Gare De Lyon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081717,Pavillon Italie,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081718,Pavillon Louvre Rivoli,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000081720,Pavillon Monceau,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081721,Pavillon Opera Grand Boulevard,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081722,Pavillon Pereire,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081724,Pavillon Porte De Versailles,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000081727,Pavillon Saint Augustin,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000081728,Pavillon Villiers Etoile,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082004,Peyris Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082332,Plaza Athenee,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082336,Plaza Etoile,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082587,Powers,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082703,Prince Albert Louvre,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000082705,Prince Albert Wagram,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000082742,Princesse Caroline,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000082959,Quality Axel Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083033,Quality Opera St Lazare,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083034,Quality Orleans,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083060,Quartier Latin,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083573,Raphael,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083691,Regence,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083743,Regina Opera,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000083778,Relais Christine,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000083800,Relais Spa Roissy Charles De Gaulle,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000083871,Renaissance Paris Le Parc Trocadero Hotel,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000083898,Renoir,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083910,Republique Les Halles,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083932,Residence Du Roy,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000083948,Residence Imperiale,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084043,Residence Malesherbes Romance,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084074,Residence Villa D&#39;aubenton,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084131,Residhome Opera,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000084132,Residhome Parc Du Millenaire,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000084319,Richmond Opera,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000084605,Rochester Champs Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084855,Royal Elysees,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000084859,Royal Garden Champs Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084893,Royal Magda,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084906,Royal Monceau,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000084963,Royal Saint Germain,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085137,Saint Augustin Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085142,Saint Georges Lafayette,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085143,Saint James,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085149,Saint Louis Bastille,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085321,San Regis,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000085830,Secret De Paris,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000085875,Sejours &amp; Affaires Malakoff,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000086033,Serotel Lutece,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000086653,Sofitel Paris Arc De Triomphe,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>EXP</Brand>
DIST0000087037,Splendid Etoile,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000087207,Standard Design Hotel,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000087473,Suite Home,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000087510,Suite Unic Saint Germain,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000088027,Tamaris,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000088162,Terrass,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089423,Tiara Chateau Mont Royal Hotel,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000089459,Timhotel Bd Berthier Paris Xvii,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000089461,Timhotel Berthier Xvii,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089462,Timhotel Boulogne,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000089463,Timhotel Gaite Montparnasse,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000089464,Timhotel Gare De L'est,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089465,Timhotel Gare Du Nord,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000089466,Timhotel Jardin Des Plantes,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089467,Timhotel Le Louvre,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089469,Timhotel Montmartre,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000089471,Timhotel Nation,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000089472,Timhotel Op&#233;ra Gare Saint Lazare,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089473,Timhotel OpÈra Gare Saint Lazare,1421,DestinationResort,Paris City,<Brand>EJH</Brand>
DIST0000089474,Timhotel Opera Madeleine,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089475,Timhotel Palais Royal,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000089477,Timhotel Place D&#39;italie,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089653,Touraine Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089811,Trianon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089812,Trianon Gare De Lyon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000089829,Trinite Plaza,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000089906,Troyon,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090167,Unic,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090447,Vernet,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090476,Victoires Opera,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000090479,Victor Masse,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090496,Victoria Palace,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090593,Villa Alessandra,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090604,Villa And Hotel Majestic Spa,1421,DestinationResort,Paris City,<Brand>BOK</Brand>
DIST0000090629,Villa Beaumarchais,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090729,Villa Eugenie,1421,DestinationResort,Paris City,<Brand>BOK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090815,Villa Lutece Port Royal,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090816,Villa Luxembourg,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000090832,Villa Margaux,1421,DestinationResort,Paris City,<Brand>EJH</Brand><Brand>LCH</Brand>
DIST0000090856,Villa Montparnasse,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000090885,Villa Opera Drouot,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090898,Villa Pantheon,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090939,Villa Royale,1421,DestinationResort,Paris City,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000091360,Waldorf Arc De Triomphe,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091370,Waldorf Madeleine,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091373,Waldorf Trocadero,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091388,Warwick,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091399,Washington Champs Elysees,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091451,West End,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091493,Westin,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091602,Windsor Opera,1421,DestinationResort,Paris City,<Brand>LCH</Brand>
DIST0000091806,Yllen Eiffel,1421,DestinationResort,Paris City,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000057404,Apts Marietta,1140,DestinationResort,Pastida,<Brand>JET</Brand>
